experiment,experiment_description,metric_focus,scenario,dataset,partition,dirichlet_alpha,model,train_size,test_size,num_clients,malicious_clients,global_rounds,local_epochs,attack,attack_scale,poison_fraction,trigger_pattern,trigger_position,public_source,public_fraction,method,clean_acc,clean_loss,asr,runtime_sec,method_note,history_storage_mb,fedrecover_warmup_rounds,fedrecover_requested_warmup_rounds,fedrecover_warmup_adjusted_to_satisfy_Tw_gt_s,fedrecover_correction_period,fedrecover_final_tuning_rounds,fedrecover_requested_final_tuning_rounds,fedrecover_lbfgs_buffer_size,fedrecover_tau,fedrecover_tolerance_rate,fedrecover_update_convention,exact_rounds,estimated_rounds,periodic_rounds,final_tuning_rounds,exact_client_updates,estimated_client_updates,abnormality_fixes,fallback_exact_updates,train_from_scratch_client_updates,average_cost_saving_percentage,crab_adaptive_rollback_round,crab_sensitivity_threshold,crab_cumulative_sensitivity,crab_cumulative_retained_norm,crab_sensitivity_considered_rounds,crab_rollback_policy,selected_rounds,selected_round_ids,used_clients,skipped_rounds,calibration_rounds,selected_clients_by_round,remaining_selected_clients_by_round,crab_windows,crab_num_windows,crab_train_loss_first,crab_train_loss_last,crab_select_round_ratio,crab_select_client_ratio,crab_loss_drop_alpha,crab_removed_client_source,crab_removed_clients,crab_recovery_mode,fedup_rate_limit_rounds,fedup_last_unlearning_round,fedup_detection_round,fedup_rate_limit_allowed,fedup_reference_history_index,fedup_reference_round,fedup_local_model_source,fedup_update_convention,fedup_similarity,fedup_similarity_z,fedup_similarity_source,fedup_p_min,fedup_p_max,fedup_gamma,fedup_detection_source,fedup_remaining_source,fedup_global_before_source,fedup_detected_unlearn_clients,fedup_remaining_clients,fedup_unlearn_last_round,fedup_remaining_last_round,fedup_benign_majority_assumption_ok,pruned_params,prunable_params,total_params,prune_ratio,fedup_prune_policy,fedup_layer_pruned,fedup_recovery_rounds,fedup_recovery_round_bound,fedup_recovery_round_policy,fedup_recovery_optimizer,fedup_recovery_lr,fedup_recovery_local_epochs,fedup_last_round_storage_bytes,fedup_last_round_storage_mb,detected_malicious,fedsweep_true_malicious,fedsweep_precision,fedsweep_recall,fedsweep_true_positive,fedsweep_false_positive,fedsweep_false_negative,fedsweep_entropies,fedsweep_entropy_norm,fedsweep_clusters,fedsweep_updated_credit,fedsweep_trigger_loss,fedsweep_trigger_ce,fedsweep_trigger_reg,fedsweep_trigger_l1_norm,fedsweep_trigger_tv_loss,fedsweep_trigger_delta_mean,fedsweep_trigger_delta_max,fedsweep_trigger_active_pixels,fedsweep_trigger_generator,fedsweep_trigger_position,fedsweep_credit_usage,fedsweep_trigger_success,fedsweep_unlearned_clients,fedsweep_unlearn_epochs,fedsweep_unlearn_lr,fedsweep_feature_weight,fedsweep_clean_weight,fedsweep_reference_history_index,fedsweep_defense_round,fedsweep_reference_round,fedsweep_reference_clients,fedsweep_local_model_source,fedsweep_paper_faithful_step4_loader,unlearning_backdoor_step1,unlearning_backdoor_step2,unlearning_backdoor_alpha,unlearning_backdoor_temperature,unlearning_backdoor_kd_epochs,unlearning_backdoor_kd_lr,unlearning_backdoor_optimizer,unlearning_backdoor_public_batches,unlearning_backdoor_kd_mean_loss,unlearning_backdoor_kd_mean_kl,unlearning_backdoor_kd_mean_ce,ul_subtract_clean_acc,ul_subtract_clean_loss,ul_subtract_asr,removed_clients,removed_client_source,aggregation_warning,removed_update_count,attacker_participating_rounds,sum_removed_update_norms,removed_norm,stored_client_summaries,removed_norm_client_0,removed_norm_client_1,fast_unlearning_order,fast_weighted_contribution,fast_over_unlearning_tolerance,fast_accepted_rounds,fast_considered_rounds,fast_stopped_early,fast_stop_round,fast_removed_norm,fast_benchmark_acc_before_extra,fast_benchmark_loss_before_extra,fast_step_trace,fast_target_clients,fast_target_client_source,fast_extra_epochs,fast_extra_lr,fast_extra_optimizer,true_malicious,mcc_detection_precision,mcc_detection_recall,mcc_detection_tp,mcc_detection_fp,mcc_detection_fn,mcc_detection_policy,mcc_detection_scores,mcc_initial_K,mcc_final_K,mcc_tau,mcc_per_client_K,mcc_noise_std,mcc_alpha,mcc_regularization_scale,mcc_regularization_mode,mcc_unlearn_rounds_run,mcc_unlearn_rounds_max,mcc_stopped_by_tau,mcc_stop_round,mcc_benign_clients_used,mcc_contribution_init,mcc_contribution_removed_norm,mcc_contribution_removed_updates,mcc_K_trace,mcc_round_trace,removed_norm_client_2,removed_norm_client_3,removed_norm_client_4,removed_norm_client_5,removed_norm_client_6,removed_norm_client_7
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_40p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Poisoned,0.834,0.43711063130696615,0.9926253687315634,130.67067299998598,trained_with_malicious_clients,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_40p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,RetrainClean,0.8433333333333334,0.43374132283528644,0.011061946902654867,84.74096100000315,,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_40p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedRecover,0.824,0.46576298522949217,0.0007374631268436578,55.7064975000103,fedrecover_paper_faithful_lbfgs_warmup_periodic_abnormality_final_tuning,484.6160888671875,20,20,False,10,6,6,2,0.22246861457824707,1e-06,delta,29,31,3,6,375,372,27,0,720,47.916666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_40p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Crab,0.7573333333333333,0.6197774251302083,0.008112094395280236,78.85150660001091,official_crab_selection_adaptive_rollback_norm_calibrated_update_recovery,484.6160888671875,,,,,,,,,,,,,,,,,,,,,0,0.05,3.4872631318867207,10.68602366745472,35,latest_round_under_cumulative_beta_bound,35,"0,1,2,3,4,5,7,9,10,13,14,17,18,19,20,24,25,26,27,30,31,35,36,37,38,39,42,45,47,49,50,52,53,55,57",348,0,35,"0:17,11,13,14,15,12,8,19,18,1,3,4,7,10;1:17,13,14,15,12,8,11,18,19,10,9,16,7,3;2:12,17,13,14,19,15,11,8,3,1,10,4,18,9;3:12,17,13,19,15,4,14,11,3,1,5,7,10,6;4:12,13,17,19,15,14,4,3,1,6,5,8,10,7;5:13,17,12,14,15,19,8,5,4,18,6,1,10,3;7:13,17,19,14,8,15,11,12,1,18,3,9,4,5;9:13,14,17,12,11,19,15,7,6,8,18,1,3,5;10:13,17,14,6,11,3,15,5,12,19,1,18,16,7;13:13,17,11,14,19,15,12,8,18,7,1,4,10,3;14:13,17,14,11,19,18,15,12,6,5,16,10,3,8;17:13,14,17,19,18,11,15,8,12,4,5,7,3,16;18:19,17,9,11,13,2,3,12,0,6,1,10,15,7;19:13,14,18,17,12,15,19,8,11,16,7,1,10,4;20:13,17,19,11,15,14,9,12,1,10,16,8,18,6;24:13,17,19,14,12,15,16,18,8,3,11,10,5,7;25:17,19,11,13,12,14,9,0,6,4,2,15,10,1;26:19,13,17,12,14,16,9,6,1,5,18,10,11,3;27:13,17,18,19,15,14,8,3,10,12,4,16,1,6;30:13,17,19,15,14,12,18,11,1,4,10,8,16,9;31:19,17,11,13,9,12,3,0,14,1,15,16,8,18;35:19,13,14,4,15,18,17,1,8,3,16,10,12,11;36:19,9,16,2,11,17,12,5,6,13,14,10,3,8;37:19,17,8,13,11,14,15,12,18,2,0,16,9,6;38:19,13,17,14,18,0,4,15,16,5,10,12,3,8;39:19,17,15,4,1,13,8,11,3,18,14,12,10,6;42:19,7,16,11,17,13,14,9,8,15,12,0,6,5;45:19,17,13,12,18,5,14,16,15,1,4,10,8,3;47:19,13,14,18,17,16,12,15,8,11,7,4,5,0;49:19,13,15,17,8,11,4,12,14,16,1,0,18,7;50:19,13,14,18,12,8,7,3,5,16,17,15,6,4;52:19,13,15,17,16,14,4,12,18,10,5,1,11,3;53:19,0,11,9,17,2,6,13,12,4,15,1,7,3;55:19,13,17,11,12,7,14,8,0,4,18,15,6,3;57:19,13,14,15,17,12,11,16,8,4,18,5,7,3","0:17,11,13,14,15,12,8,19,18,10;1:17,13,14,15,12,8,11,18,19,10,9,16;2:12,17,13,14,19,15,11,8,10,18,9;3:12,17,13,19,15,14,11,10;4:12,13,17,19,15,14,8,10;5:13,17,12,14,15,19,8,18,10;7:13,17,19,14,8,15,11,12,18,9;9:13,14,17,12,11,19,15,8,18;10:13,17,14,11,15,12,19,18,16;13:13,17,11,14,19,15,12,8,18,10;14:13,17,14,11,19,18,15,12,16,10,8;17:13,14,17,19,18,11,15,8,12,16;18:19,17,9,11,13,12,10,15;19:13,14,18,17,12,15,19,8,11,16,10;20:13,17,19,11,15,14,9,12,10,16,8,18;24:13,17,19,14,12,15,16,18,8,11,10;25:17,19,11,13,12,14,9,15,10;26:19,13,17,12,14,16,9,18,10,11;27:13,17,18,19,15,14,8,10,12,16;30:13,17,19,15,14,12,18,11,10,8,16,9;31:19,17,11,13,9,12,14,15,16,8,18;35:19,13,14,15,18,17,8,16,10,12,11;36:19,9,16,11,17,12,13,14,10,8;37:19,17,8,13,11,14,15,12,18,16,9;38:19,13,17,14,18,15,16,10,12,8;39:19,17,15,13,8,11,18,14,12,10;42:19,16,11,17,13,14,9,8,15,12;45:19,17,13,12,18,14,16,15,10,8;47:19,13,14,18,17,16,12,15,8,11;49:19,13,15,17,8,11,12,14,16,18;50:19,13,14,18,12,8,16,17,15;52:19,13,15,17,16,14,12,18,10,11;53:19,11,9,17,13,12,15;55:19,13,17,11,12,14,8,18,15;57:19,13,14,15,17,12,11,16,8,18","start=0,end=1,start_loss=2.305198,end_loss=2.046854,selected=0;start=1,end=2,start_loss=2.046854,end_loss=1.532716,selected=1;start=2,end=3,start_loss=1.532716,end_loss=1.235180,selected=2;start=3,end=4,start_loss=1.235180,end_loss=1.091889,selected=3;start=4,end=5,start_loss=1.091889,end_loss=0.955097,selected=4;start=5,end=7,start_loss=0.955097,end_loss=0.807665,selected=5;start=7,end=9,start_loss=0.807665,end_loss=0.713018,selected=7;start=9,end=13,start_loss=0.713018,end_loss=0.639426,selected=9,10;start=13,end=17,start_loss=0.639426,end_loss=0.574410,selected=14,13;start=17,end=24,start_loss=0.574410,end_loss=0.509061,selected=17,18,19,20;start=24,end=35,start_loss=0.509061,end_loss=0.447798,selected=26,24,31,25,27,30;start=35,end=49,start_loss=0.447798,end_loss=0.401497,selected=37,36,35,39,38,42,47,45;start=49,end=59,start_loss=0.401497,end_loss=0.374176,selected=53,49,52,57,55,50",13,2.3051979751586913,0.3741761310895284,0.6,0.7,0.1,detected_malicious_clients,"0,1,2,3,4,5,6,7",adaptive_rollback_chained_selective_recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_40p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedUP,0.8153333333333334,0.49633290608723957,0.008849557522123894,12.430484899989096,fedup_algorithm1_algorithm2_detected_clients_autoP_rate_limit_recovery,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,-1000000000,59,1,59,59,local_model_vectors,model,0.9976224739489241,0.9952449478978482,model,0.01,0.15,5.0,context_detector_output,all_clients_minus_detected,record_global_before,8,12,8,12,1,15515,105744,105866,0.146702968094826,auto_similarity_paper_formula,"{'features.0.weight': 22, 'features.3.weight': 677, 'classifier.1.weight': 14722, 'classifier.3.weight': 94}",9,9,paper_bound_ceil_Rstar_times_P,adam,0.001,2,8892744,8.480781555175781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_40p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedSweep,0.8193333333333334,0.4968303985595703,0.025811209439528023,4.854141500021797,strict_v3_1_fedsweep_trigger_inversion_entropy_credit_weighted_kmeans_feature_unlearning_formal_aggregation,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5;4;6;1;7;3;11;0,0;1;2;3;4;5;6;7,0.875,0.875,7,1,1,0:0.021826;1:0.005515;2:0.095695;3:0.008922;4:0.004167;5:0.002321;6:0.004210;7:0.006858;8:0.103557;9:0.051381;10:0.042714;11:0.015848;12:0.067597;13:0.126251;14:0.144125;15:0.122732;16:0.193792;17:0.119819;18:0.155232;19:0.191621,0:0.102;1:0.017;2:0.488;3:0.034;4:0.010;5:0.000;6:0.010;7:0.024;8:0.529;9:0.256;10:0.211;11:0.071;12:0.341;13:0.647;14:0.741;15:0.629;16:1.000;17:0.614;18:0.799;19:0.989,0:0;1:0;2:1;3:0;4:0;5:0;6:0;7:0;8:1;9:0;10:0;11:0;12:0;13:1;14:1;15:1;16:1;17:1;18:1;19:1,0:0.900;1:0.900;2:1.000;3:0.900;4:0.900;5:0.900;6:0.900;7:0.900;8:1.000;9:1.000;10:1.000;11:0.900;12:1.000;13:1.000;14:1.000;15:1.000;16:1.000;17:1.000;18:1.000;19:1.000,0.021300574764609337,0.0074378810822963715,0.013862693682312965,13.862692832946777,0.009913318790495396,0.01768200658261776,0.9394118785858154,16,patch,bottom_right,feature_and_sample_weight,1,8,2,0.003,0.3,2.0,59,-1,59,20,stored_history_record,public_clean_loader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_40p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,UnlearningBackdoor,0.7853333333333333,0.5321892751057943,0.02654867256637168,0.679622499999823,paper_faithful_historical_update_subtraction_plus_clean_kd,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UL-Subtract,UL-Distill,1.0,2.0,4,0.02,sgd,96,0.5640888957617184,0.5640888957617184,0.0,0.32066666666666666,5.8109034830729165,0.0,0;1;2;3;4;5;6;7,detected_malicious_clients,,480.0,60.0,6.9006082388805225,3.6785149574279785,8.0,0.26979759335517883,0.7992647886276245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1435389220714569,0.48949816823005676,0.6811133623123169,0.997667133808136,1.0936462879180908,0.6700891256332397
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_40p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FAST,0.8386666666666667,0.4377842915852865,0.9026548672566371,0.8436126000015065,fast_sequential_malicious_update_subtraction_over_unlearning_judge_benchmark_extra_training,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,forward,0,0.01,2,3,1,2,0.4829825758934021,0.792,0.523852284749349,"r=0,N=20,J=8,norm=0.297417,prev_acc=0.852000,cur_acc=0.816000,accepted=0,stopped=0;r=1,N=20,J=8,norm=0.251804,prev_acc=0.816000,cur_acc=0.792000,accepted=0,stopped=0;r=2,N=20,J=8,norm=0.288412,prev_acc=0.792000,cur_acc=0.753333,accepted=0,stopped=1",0;1;2;3;4;5;6;7,detected_malicious_clients,4,0.02,sgd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",fmnist_dirichlet_alpha05_backdoor_40p_malicious,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,8,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,MCCFed,0.448,1.688847920735677,0.9314159292035398,1.728098499996122,mccfed_detection_contribution_metric_K_regularized_federated_unlearning,484.6160888671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9;11;16;19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0;1;2;3;4;5;6;7,0.0,0.0,0,4,8,kmeans_malicious_minority_distance_cluster,0:0.671984;1:0.797934;2:0.690986;3:0.730186;4:0.818804;5:1.006010;6:0.971407;7:0.834832;8:0.797065;9:1.359576;10:0.957634;11:1.165555;12:0.988207;13:1.128412;14:1.004022;15:0.983409;16:1.616855;17:1.037183;18:0.853986;19:1.585950,1.3994616866111755,1.9636306166648865,1.4694347709417344,9:1.975424;11:1.949010;16:1.948568;19:1.981520,0.01,1.0,1.0,repel_malicious,1,10,True,0,16,detected_historical_contribution_removed,3.280632257461548,240,1.399462;1.963631,"round=0,K_before=1.399462,K_after=1.963631,benign_clients=16",,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",cifar10_dirichlet_alpha05_backdoor_10p_malicious,cifar10,dirichlet,0.5,smallcnn,12000,3000,20,2,40,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Poisoned,0.4806666666666667,1.487500732421875,0.6478454680534919,85.85737829998834,trained_with_malicious_clients,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",cifar10_dirichlet_alpha05_backdoor_10p_malicious,cifar10,dirichlet,0.5,smallcnn,12000,3000,20,2,40,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,RetrainClean,0.5,1.4501273193359374,0.048291233283803865,61.56938369999989,,417.706298828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",cifar10_dirichlet_alpha05_backdoor_10p_malicious,cifar10,dirichlet,0.5,smallcnn,12000,3000,20,2,40,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedRecover,0.47533333333333333,1.4980339762369792,0.03268945022288262,58.89751619999879,fedrecover_paper_faithful_lbfgs_warmup_periodic_abnormality_final_tuning,417.706298828125,20,20,False,10,6,6,2,0.21055811643600464,1e-06,delta,27,13,1,6,506,234,20,0,720,29.72222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",cifar10_dirichlet_alpha05_backdoor_10p_malicious,cifar10,dirichlet,0.5,smallcnn,12000,3000,20,2,40,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Crab,0.442,1.6303140665690103,0.17087667161961367,41.937574300012784,official_crab_selection_adaptive_rollback_norm_calibrated_update_recovery,417.706298828125,,,,,,,,,,,,,,,,,,,,,22,0.05,0.556765841320157,5.462770909070969,22,latest_round_under_cumulative_beta_bound,22,"3,4,5,6,7,9,10,11,15,18,21,22,23,24,30,31,32,33,34,35,36,38",141,11,11,"22:6,4,17,16,8,9,13,14,11,1,12,0,10,2;23:6,17,4,16,8,10,5,9,19,12,7,3,13,0;24:6,17,4,8,10,9,16,3,14,2,12,1,15,13;30:17,6,11,8,12,4,10,9,16,3,5,13,1,18;31:6,13,15,16,12,4,8,10,17,9,11,7,14,3;32:4,17,6,13,12,8,16,3,10,9,2,0,5,11;33:6,17,4,9,10,16,2,8,15,19,7,1,11,12;34:17,16,6,4,14,8,10,9,12,13,11,3,1,0;35:6,17,8,4,16,15,9,7,11,3,0,10,12,18;36:17,6,8,4,11,9,16,10,3,2,7,13,1,15;38:17,8,4,11,9,6,16,12,1,13,14,0,3,18","22:6,4,17,16,8,9,13,14,11,12,10,2;23:6,17,4,16,8,10,5,9,19,12,7,3,13;24:6,17,4,8,10,9,16,3,14,2,12,15,13;30:17,6,11,8,12,4,10,9,16,3,5,13,18;31:6,13,15,16,12,4,8,10,17,9,11,7,14,3;32:4,17,6,13,12,8,16,3,10,9,2,5,11;33:6,17,4,9,10,16,2,8,15,19,7,11,12;34:17,16,6,4,14,8,10,9,12,13,11,3;35:6,17,8,4,16,15,9,7,11,3,10,12,18;36:17,6,8,4,11,9,16,10,3,2,7,13,15;38:17,8,4,11,9,6,16,12,13,14,3,18","start=0,end=9,start_loss=2.304668,end_loss=2.056858,selected=4,6,7,3,5;start=9,end=17,start_loss=2.056858,end_loss=1.829127,selected=15,10,9,11;start=17,end=26,start_loss=1.829127,end_loss=1.641283,selected=24,22,21,23,18;start=26,end=38,start_loss=1.641283,end_loss=1.468984,selected=35,36,34,31,32,33,30;start=38,end=39,start_loss=1.468984,end_loss=1.464531,selected=38",5,2.3046682218710584,1.4645312735239664,0.6,0.7,0.1,detected_malicious_clients,"0,1",adaptive_rollback_chained_selective_recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
malicious_ratio,Malicious-client ratio stress test.,"clean_acc, asr, asr_drop_vs_poisoned, clean_acc_gap_to_retrain",cifar10_dirichlet_alpha05_backdoor_10p_malicious,cifar10,dirichlet,0.5,smallcnn,12000,3000,20,2,40,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedUP,0.446,1.5604359130859375,0.06315007429420505,9.476337000000058,fedup_algorithm1_algorithm2_detected_clients_autoP_rate_limit_recovery,417.706298828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,-1000000000,39,1,39,39,local_model_vectors,model,0.9919937800606246,0.9839875601212491,model,0.01,0.15,5.0,context_detector_output,all_clients_minus_detected,record_global_before,2,18,2,18,1,19031,136752,136874,0.13914454769299842,auto_similarity_paper_formula,"{'features.0.weight': 61, 'features.3.weight': 642, 'classifier.1.weight': 18238, 'classifier.3.weight': 90}",6,6,paper_bound_ceil_Rstar_times_P,adam,0.001,2,11497416,10.964790344238281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
