experiment,experiment_description,metric_focus,scenario,dataset,partition,dirichlet_alpha,model,train_size,test_size,num_clients,malicious_clients,global_rounds,local_epochs,attack,attack_scale,poison_fraction,trigger_pattern,trigger_position,public_source,public_fraction,method,clean_acc,clean_loss,asr,runtime_sec,history_storage_mb,clean_acc_delta_vs_poisoned,asr_drop_vs_poisoned,clean_acc_gap_to_retrain,asr_gap_to_retrain
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_model_replacement,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,model_replacement,5.0,0.7,square,bottom_right,test_split,0.5,FAST,0.97,0.10922067769368489,0.0007304601899196494,1.4461226999992505,484.6160888671875,-0.005333333333333412,0.9992695398100804,0.0,0.0014609203798392986
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",mnist_dirichlet_alpha05_model_replacement,mnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,model_replacement,5.0,0.7,square,bottom_right,test_split,0.5,MCCFed,0.96,0.12505874633789063,0.0014609203798392988,18.654872400016757,484.6160888671875,-0.015333333333333421,0.9985390796201608,0.010000000000000009,0.0007304601899196493
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",fmnist_dirichlet_alpha05_backdoor_square,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Poisoned,0.832,0.4334834493001302,0.8842182890855457,137.107198600017,,0.0,0.0,0.0040000000000000036,0.881268436578171
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",fmnist_dirichlet_alpha05_backdoor_square,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,RetrainClean,0.836,0.4515595194498698,0.0029498525073746312,108.97650530000101,484.6160888671875,0.0040000000000000036,0.881268436578171,0.0,0.0
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",fmnist_dirichlet_alpha05_backdoor_square,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedRecover,0.8413333333333334,0.4263556671142578,0.005162241887905605,69.91983050000272,484.6160888671875,0.009333333333333416,0.8790560471976401,0.005333333333333412,0.0022123893805309734
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",fmnist_dirichlet_alpha05_backdoor_square,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,Crab,0.7693333333333333,0.5851824340820313,0.030973451327433628,77.97888270000112,484.6160888671875,-0.06266666666666665,0.853244837758112,0.06666666666666665,0.028023598820058997
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",fmnist_dirichlet_alpha05_backdoor_square,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedUP,0.8153333333333334,0.48007440185546874,0.01991150442477876,16.695416499977,484.6160888671875,-0.016666666666666607,0.8643067846607669,0.02066666666666661,0.01696165191740413
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",fmnist_dirichlet_alpha05_backdoor_square,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FedSweep,0.8153333333333334,0.5047096303304036,0.06047197640117994,4.808988300006604,484.6160888671875,-0.016666666666666607,0.8237463126843657,0.02066666666666661,0.05752212389380531
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",fmnist_dirichlet_alpha05_backdoor_square,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,UnlearningBackdoor,0.814,0.48036934407552084,0.003687315634218289,0.6834685000067111,484.6160888671875,-0.018000000000000016,0.8805309734513274,0.02200000000000002,0.0007374631268436578
attack_robustness,Attack-type and trigger-variant comparison.,"asr, asr_drop_vs_poisoned, clean_acc, method-specific detection fields",fmnist_dirichlet_alpha05_backdoor_square,fmnist,dirichlet,0.5,smallcnn,15000,3000,20,4,60,2,backdoor,1.0,0.7,square,bottom_right,test_split,0.5,FAST,0.832,0.4411217549641927,0.8252212389380531,0.863917600014247,484.6160888671875,0.0,0.05899705014749257,0.0040000000000000036,0.8222713864306784
